Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_na_5645759_1;;Запорізька область;Мелітополь м.;Вакуленка;65;5487932;3;5645759;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_5645761_1;;Запорізька область;Мелітополь м.;Вакуленка;65;5487932;4;5645761;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_5645763_1;;Запорізька область;Мелітополь м.;Вакуленка;65;5487932;5;5645763;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_5645765_1;;Запорізька область;Мелітополь м.;Вакуленка;65;5487932;6;5645765;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_MEL_5645773_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;69;5487877;;5645773;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645781_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;69;5487877;;5645781;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645783_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;69;5487877;;5645783;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645845_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Шмідта;15;5487966;;5645845;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645847_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Шмідта;15;5487966;;5645847;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645849_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Шмідта;15;5487966;;5645849;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645857_1;MDU_MEL00001;Запорізька область;Мелітополь м.;Гризодубової;52;5372842;;5645857;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645863_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Садова[Бронзоса];24;5487620;;5645863;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645881_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;33;5487867;;5645881;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645883_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;33;5487867;;5645883;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645885_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Мелітопольської Дивізії;153;5487835;;5645885;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645887_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Мелітопольської Дивізії;153;5487835;;5645887;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645889_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Мелітопольської Дивізії;153;5487835;;5645889;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645891_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Мелітопольської Дивізії;153;5487835;;5645891;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645927_1;MDU_MEL00001;Запорізька область;Мелітополь м.;30 років Перемоги;48;4921966;;5645927;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645929_1;MDU_MEL00001;Запорізька область;Мелітополь м.;30 років Перемоги;48;4921966;;5645929;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645963_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;58;5487873;;5645963;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645965_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;58;5487873;;5645965;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645991_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;29;5487863;;5645991;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5645993_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;29;5487863;;5645993;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646017_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Дружби;222;5487716;;5646017;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646019_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Дружби;222;5487716;;5646019;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646021_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Дружби;222;5487716;;5646021;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_na_5646035_1;;Запорізька область;Мелітополь м.;Садова[Бронзоса];82;5487633;1;5646035;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_5646037_1;;Запорізька область;Мелітополь м.;Садова[Бронзоса];82;5487633;2;5646037;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_5646039_1;;Запорізька область;Мелітополь м.;Садова[Бронзоса];82;5487633;3;5646039;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_5646041_1;;Запорізька область;Мелітополь м.;Садова[Бронзоса];82;5487633;4;5646041;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_MEL_5646063_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Героїв України[Кірова];63;5487792;;5646063;9;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646085_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;73;5487885;;5646085;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646087_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;73;5487885;;5646087;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646103_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;45;5487857;;5646103;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646105_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;45;5487857;;5646105;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646107_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;45;5487857;;5646107;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646109_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;45;5487857;;5646109;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646131_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Івана Алексєєва[Крупської];4;5487980;;5646131;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646133_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Івана Алексєєва[Крупської];4;5487980;;5646133;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646165_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Ярослава Мудрого[Люксембург Рози];1;5487903;;5646165;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646167_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Ярослава Мудрого[Люксембург Рози];1;5487903;;5646167;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646249_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Петра Дорошенка[Горького];38;5487670;;5646249;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646251_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Петра Дорошенка[Горького];38;5487670;;5646251;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646305_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;53;5487871;;5646305;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646307_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Хмельницького Богдана;53;5487871;;5646307;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646347_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Героїв України[Кірова];39;5487770;;5646347;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646349_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Героїв України[Кірова];39;5487770;;5646349;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646359_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Шмідта;17;5487968;;5646359;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646361_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Шмідта;17;5487968;;5646361;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646389_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Інтеркультурна[Дзержинського];145;5487674;;5646389;9;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_MEL_5646391_1;MDU_MEL00003;Запорізька область;Мелітополь м.;Інтеркультурна[Дзержинського];145;5487674;;5646391;9;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
