Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_ZAP_4880413_1;MDU_ZAP00072;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Портова;13В;488364;;4880413;4;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4880943_1;MDU_ZAP00079;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Перемоги;119;487535;;4880943;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881581_1;MDU_ZAP00025;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Нагнибіди;15;503477;3;4881581;13;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881801_1;MDU_ZAP00079;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Патріотична;86/121;2008696;;4881801;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881803_1;MDU_ZAP00079;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Патріотична;86/121;2008696;;4881803;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881805_1;MDU_ZAP00079;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Патріотична;86/121;2008696;;4881805;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881807_1;MDU_ZAP00079;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Патріотична;86/121;2008696;;4881807;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881809_1;MDU_ZAP00079;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Патріотична;86/121;2008696;;4881809;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881811_1;MDU_ZAP00079;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Патріотична;86/121;2008696;;4881811;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4881827_1;MDU_ZAP00096;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Перемоги;69;487462;;4881827;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_na_4882029_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;13;496915;1;4882029;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4882031_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;13;496915;2;4882031;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4882033_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;13;496915;3;4882033;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4882035_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;13;496915;4;4882035;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4882037_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;13;496915;5;4882037;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4882039_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;13;496915;6;4882039;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4883987_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;64А;2009354;1;4883987;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4883989_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;64А;2009354;2;4883989;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4883991_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;64А;2009354;3;4883991;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4883993_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сєченова;64А;2009354;4;4883993;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_ZAP_4884223_1;MDU_ZAP00084;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];31;484743;;4884223;9;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4884225_1;MDU_ZAP00084;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];31;484743;;4884225;9;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4884227_1;MDU_ZAP00084;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];31;484743;;4884227;9;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4884229_1;MDU_ZAP00084;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Павлокічкаська[Орджонікідзе];31;484743;;4884229;9;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4887747_1;MDU_ZAP00097;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Нижньодніпровська;23;483400;;4887747;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_BRD_4888181_1;MDU_BRD00131;Запорізька область;Бердянськ м.;Довганюка[Орджонікідзе];91;1102401;;4888181;9;;;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;GIS;10.02.2017
LKD_ZAP_4896965_1;MDU_ZAP00080;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Залізнична;20;471879;;4896965;4;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_ZAP_4896967_1;MDU_ZAP00080;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Залізнична;20;471879;;4896967;4;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
LKD_na_4899961_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];189;479074;1;4899961;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4899963_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];189;479074;2;4899963;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4899965_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];189;479074;3;4899965;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_4899967_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];189;479074;4;4899967;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_ZAP_4901279_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Радіаторна;33/71;2008746;;4901279;5;;;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;GIS;10.02.2017
